arm_id,class_id,regra_derivada,applicable,position_id,repetition,reading,n,VP,VN,FP,FN,fnr,fnr_lower,fnr_upper,fpr,fpr_lower,fpr_upper,inconclusive_numerator,inconclusive_denominator,taxa_inconclusiva,recall,specificity,precision,accuracy,f1,balanced_accuracy,taxa_bloqueio_S0_numerator,taxa_bloqueio_S0_denominator,taxa_bloqueio_S0,cost_total_usd,cost_per_fn_avoided_usd
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R1,operacional,12,0,11,1,0,NA,NA,NA,0.083333,0.014865,0.353880,0,12,0.000000,NA,0.916667,0.000000,0.916667,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R2,classificada,12,0,11,1,0,NA,NA,NA,0.083333,0.014865,0.353880,0,12,0.000000,NA,0.916667,0.000000,0.916667,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R2,operacional,12,0,11,1,0,NA,NA,NA,0.083333,0.014865,0.353880,0,12,0.000000,NA,0.916667,0.000000,0.916667,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R1,classificada,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R1,operacional,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R2,classificada,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R2,operacional,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen2-5-coder-7b,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen2-5-coder-7b,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen2-5-coder-7b,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen2-5-coder-7b,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen3-8b,R1,classificada,12,0,6,0,0,NA,NA,NA,0.000000,0.000000,0.390334,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen3-8b,R1,operacional,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen3-8b,R2,classificada,12,0,6,0,0,NA,NA,NA,0.000000,0.000000,0.390334,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,local-qwen3-8b,R2,operacional,12,0,9,3,0,NA,NA,NA,0.250000,0.088942,0.532305,0,12,0.000000,NA,0.750000,0.000000,0.750000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-5-6-luna-openai,R1,classificada,12,0,11,0,0,NA,NA,NA,0.000000,0.000000,0.258833,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-5-6-luna-openai,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-5-6-luna-openai,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-5-6-luna-openai,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-oss-20b-groq,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-oss-20b-groq,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-oss-20b-groq,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-gpt-oss-20b-groq,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-qwen3-8b-alibaba,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-qwen3-8b-alibaba,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-qwen3-8b-alibaba,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,B0_B1,AND_C1_C2,True,remote-qwen3-8b-alibaba,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,C1,True,local-qwen2-5-coder-7b,R1,classificada,12,2,0,0,7,0.777778,0.452589,0.936775,NA,NA,NA,3,12,0.250000,0.222222,NA,1.000000,0.222222,0.363636,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen2-5-coder-7b,R1,operacional,12,5,0,0,7,0.583333,0.319511,0.806740,NA,NA,NA,3,12,0.250000,0.416667,NA,1.000000,0.416667,0.588235,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen2-5-coder-7b,R2,classificada,12,2,0,0,7,0.777778,0.452589,0.936775,NA,NA,NA,3,12,0.250000,0.222222,NA,1.000000,0.222222,0.363636,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen2-5-coder-7b,R2,operacional,12,5,0,0,7,0.583333,0.319511,0.806740,NA,NA,NA,3,12,0.250000,0.416667,NA,1.000000,0.416667,0.588235,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen3-8b,R1,classificada,12,3,0,0,4,0.571429,0.250458,0.841780,NA,NA,NA,5,12,0.416667,0.428571,NA,1.000000,0.428571,0.600000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen3-8b,R1,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,5,12,0.416667,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen3-8b,R2,classificada,12,3,0,0,4,0.571429,0.250458,0.841780,NA,NA,NA,5,12,0.416667,0.428571,NA,1.000000,0.428571,0.600000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,local-qwen3-8b,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,5,12,0.416667,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C1,True,remote-gpt-5-6-luna-openai,R1,classificada,12,4,0,0,6,0.600000,0.312674,0.831820,NA,NA,NA,2,12,0.166667,0.400000,NA,1.000000,0.400000,0.571429,NA,NA,NA,NA,0.003015,0.000754
N-INT,P0_P1,C1,True,remote-gpt-5-6-luna-openai,R1,operacional,12,6,0,0,6,0.500000,0.253782,0.746218,NA,NA,NA,2,12,0.166667,0.500000,NA,1.000000,0.500000,0.666667,NA,NA,NA,NA,0.003015,0.000502
N-INT,P0_P1,C1,True,remote-gpt-5-6-luna-openai,R2,classificada,12,5,0,0,6,0.545455,0.280092,0.787287,NA,NA,NA,1,12,0.083333,0.454545,NA,1.000000,0.454545,0.625000,NA,NA,NA,NA,0.002869,0.000574
N-INT,P0_P1,C1,True,remote-gpt-5-6-luna-openai,R2,operacional,12,6,0,0,6,0.500000,0.253782,0.746218,NA,NA,NA,1,12,0.083333,0.500000,NA,1.000000,0.500000,0.666667,NA,NA,NA,NA,0.002869,0.000478
N-INT,P0_P1,C1,True,remote-gpt-oss-20b-groq,R1,classificada,12,4,0,0,8,0.666667,0.390622,0.861880,NA,NA,NA,0,12,0.000000,0.333333,NA,1.000000,0.333333,0.500000,NA,NA,NA,NA,0.016970,0.004243
N-INT,P0_P1,C1,True,remote-gpt-oss-20b-groq,R1,operacional,12,4,0,0,8,0.666667,0.390622,0.861880,NA,NA,NA,0,12,0.000000,0.333333,NA,1.000000,0.333333,0.500000,NA,NA,NA,NA,0.016970,0.004243
N-INT,P0_P1,C1,True,remote-gpt-oss-20b-groq,R2,classificada,12,3,0,0,9,0.750000,0.467695,0.911058,NA,NA,NA,0,12,0.000000,0.250000,NA,1.000000,0.250000,0.400000,NA,NA,NA,NA,0.000790,0.000263
N-INT,P0_P1,C1,True,remote-gpt-oss-20b-groq,R2,operacional,12,3,0,0,9,0.750000,0.467695,0.911058,NA,NA,NA,0,12,0.000000,0.250000,NA,1.000000,0.250000,0.400000,NA,NA,NA,NA,0.000790,0.000263
N-INT,P0_P1,C1,True,remote-qwen3-8b-alibaba,R1,classificada,12,2,0,0,8,0.800000,0.490162,0.943318,NA,NA,NA,2,12,0.166667,0.200000,NA,1.000000,0.200000,0.333333,NA,NA,NA,NA,0.001271,0.000635
N-INT,P0_P1,C1,True,remote-qwen3-8b-alibaba,R1,operacional,12,4,0,0,8,0.666667,0.390622,0.861880,NA,NA,NA,2,12,0.166667,0.333333,NA,1.000000,0.333333,0.500000,NA,NA,NA,NA,0.001271,0.000318
N-INT,P0_P1,C1,True,remote-qwen3-8b-alibaba,R2,classificada,12,2,0,0,9,0.818182,0.523019,0.948632,NA,NA,NA,1,12,0.083333,0.181818,NA,1.000000,0.181818,0.307692,NA,NA,NA,NA,0.032906,0.016453
N-INT,P0_P1,C1,True,remote-qwen3-8b-alibaba,R2,operacional,12,3,0,0,9,0.750000,0.467695,0.911058,NA,NA,NA,1,12,0.083333,0.250000,NA,1.000000,0.250000,0.400000,NA,NA,NA,NA,0.032906,0.010969
N-INT,P0_P1,C2,True,local-qwen2-5-coder-7b,R1,classificada,12,7,0,0,4,0.363636,0.151665,0.646199,NA,NA,NA,1,12,0.083333,0.636364,NA,1.000000,0.636364,0.777778,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen2-5-coder-7b,R1,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,1,12,0.083333,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen2-5-coder-7b,R2,classificada,12,7,0,0,4,0.363636,0.151665,0.646199,NA,NA,NA,1,12,0.083333,0.636364,NA,1.000000,0.636364,0.777778,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen2-5-coder-7b,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,1,12,0.083333,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen3-8b,R1,classificada,12,7,0,0,5,0.416667,0.193260,0.680489,NA,NA,NA,0,12,0.000000,0.583333,NA,1.000000,0.583333,0.736842,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen3-8b,R1,operacional,12,7,0,0,5,0.416667,0.193260,0.680489,NA,NA,NA,0,12,0.000000,0.583333,NA,1.000000,0.583333,0.736842,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen3-8b,R2,classificada,12,7,0,0,5,0.416667,0.193260,0.680489,NA,NA,NA,0,12,0.000000,0.583333,NA,1.000000,0.583333,0.736842,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,local-qwen3-8b,R2,operacional,12,7,0,0,5,0.416667,0.193260,0.680489,NA,NA,NA,0,12,0.000000,0.583333,NA,1.000000,0.583333,0.736842,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,C2,True,remote-gpt-5-6-luna-openai,R1,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.005609,0.000561
N-INT,P0_P1,C2,True,remote-gpt-5-6-luna-openai,R1,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.005609,0.000561
N-INT,P0_P1,C2,True,remote-gpt-5-6-luna-openai,R2,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.004241,0.000424
N-INT,P0_P1,C2,True,remote-gpt-5-6-luna-openai,R2,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.004241,0.000424
N-INT,P0_P1,C2,True,remote-gpt-oss-20b-groq,R1,classificada,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001586,0.000176
N-INT,P0_P1,C2,True,remote-gpt-oss-20b-groq,R1,operacional,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001586,0.000176
N-INT,P0_P1,C2,True,remote-gpt-oss-20b-groq,R2,classificada,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.033700,0.004213
N-INT,P0_P1,C2,True,remote-gpt-oss-20b-groq,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.033700,0.004213
N-INT,P0_P1,C2,True,remote-qwen3-8b-alibaba,R1,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.002186,0.000219
N-INT,P0_P1,C2,True,remote-qwen3-8b-alibaba,R1,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.002186,0.000219
N-INT,P0_P1,C2,True,remote-qwen3-8b-alibaba,R2,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.018008,0.001801
N-INT,P0_P1,C2,True,remote-qwen3-8b-alibaba,R2,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.018008,0.001801
N-INT,P0_P1,D,True,local-qwen2-5-coder-7b,R1,classificada,12,6,0,0,4,0.400000,0.168180,0.687326,NA,NA,NA,2,12,0.166667,0.600000,NA,1.000000,0.600000,0.750000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen2-5-coder-7b,R1,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,2,12,0.166667,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen2-5-coder-7b,R2,classificada,12,6,0,0,4,0.400000,0.168180,0.687326,NA,NA,NA,2,12,0.166667,0.600000,NA,1.000000,0.600000,0.750000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen2-5-coder-7b,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,2,12,0.166667,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen3-8b,R1,classificada,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen3-8b,R1,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen3-8b,R2,classificada,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,local-qwen3-8b,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,0.000000,0.000000
N-INT,P0_P1,D,True,remote-gpt-5-6-luna-openai,R1,classificada,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,0.006053,0.000550
N-INT,P0_P1,D,True,remote-gpt-5-6-luna-openai,R1,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,0.006053,0.000550
N-INT,P0_P1,D,True,remote-gpt-5-6-luna-openai,R2,classificada,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,0.005097,0.000463
N-INT,P0_P1,D,True,remote-gpt-5-6-luna-openai,R2,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,0.005097,0.000463
N-INT,P0_P1,D,True,remote-gpt-oss-20b-groq,R1,classificada,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001784,0.000198
N-INT,P0_P1,D,True,remote-gpt-oss-20b-groq,R1,operacional,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001784,0.000198
N-INT,P0_P1,D,True,remote-gpt-oss-20b-groq,R2,classificada,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001707,0.000190
N-INT,P0_P1,D,True,remote-gpt-oss-20b-groq,R2,operacional,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,0.001707,0.000190
N-INT,P0_P1,D,True,remote-qwen3-8b-alibaba,R1,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.002503,0.000250
N-INT,P0_P1,D,True,remote-qwen3-8b-alibaba,R1,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.002503,0.000250
N-INT,P0_P1,D,True,remote-qwen3-8b-alibaba,R2,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.018330,0.001833
N-INT,P0_P1,D,True,remote-qwen3-8b-alibaba,R2,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,0.018330,0.001833
N-INT,P0_P1,OR_C1_C2,True,local-qwen2-5-coder-7b,R1,classificada,12,5,0,0,3,0.375000,0.136844,0.694258,NA,NA,NA,0,12,0.000000,0.625000,NA,1.000000,0.625000,0.769231,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen2-5-coder-7b,R1,operacional,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen2-5-coder-7b,R2,classificada,12,5,0,0,3,0.375000,0.136844,0.694258,NA,NA,NA,0,12,0.000000,0.625000,NA,1.000000,0.625000,0.769231,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen2-5-coder-7b,R2,operacional,12,9,0,0,3,0.250000,0.088942,0.532305,NA,NA,NA,0,12,0.000000,0.750000,NA,1.000000,0.750000,0.857143,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen3-8b,R1,classificada,12,6,0,0,1,0.142857,0.025680,0.513128,NA,NA,NA,0,12,0.000000,0.857143,NA,1.000000,0.857143,0.923077,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen3-8b,R1,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen3-8b,R2,classificada,12,6,0,0,1,0.142857,0.025680,0.513128,NA,NA,NA,0,12,0.000000,0.857143,NA,1.000000,0.857143,0.923077,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,local-qwen3-8b,R2,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R1,classificada,12,9,0,0,1,0.100000,0.017876,0.404150,NA,NA,NA,0,12,0.000000,0.900000,NA,1.000000,0.900000,0.947368,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R1,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R2,classificada,12,10,0,0,1,0.090909,0.016232,0.377358,NA,NA,NA,0,12,0.000000,0.909091,NA,1.000000,0.909091,0.952381,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-5-6-luna-openai,R2,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R1,classificada,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R1,operacional,12,10,0,0,2,0.166667,0.046965,0.448031,NA,NA,NA,0,12,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R2,classificada,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-gpt-oss-20b-groq,R2,operacional,12,8,0,0,4,0.333333,0.138120,0.609378,NA,NA,NA,0,12,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R1,classificada,12,9,0,0,1,0.100000,0.017876,0.404150,NA,NA,NA,0,12,0.000000,0.900000,NA,1.000000,0.900000,0.947368,NA,NA,NA,NA,NA,NA
N-INT,P0_P1,OR_C1_C2,True,remote-qwen3-8b-alibaba,R1,operacional,12,11,0,0,1,0.083333,0.014865,0.353880,NA,NA,NA,0,12,0.000000,0.916667,NA,1.000000,0.916667,0.956522,NA,NA,NA,NA,NA,NA
